IndF,year,age,ImmiOrNatal,sex,Mean.GenR.Adult,Mean.PedR.Adult,N.Adult,Mean.GenR.All,Mean.PedR.All,N.All
Georgia,2008,13.01,Natal,M,0.0271262666666667,0,30,0.0287496428571429,0.00446428571428571,56
Geraldyn,2009,13.51,Immigrant,F,0.0148830697674419,0,43,0.0133689047619048,0,63
Geraldyn,2009,13.51,Immigrant,M,0.0135575625,0,32,0.0145274035087719,0,57
Geraldyn,2010,14.51,Immigrant,F,0.014413152173913,0,46,0.0131993787878788,0,66
Geraldyn,2010,14.51,Immigrant,M,0.0129317777777778,0,36,0.0152508983050847,0,59
Geraldyn,2011,15.51,Immigrant,F,0.0145177291666667,0,48,0.0194996164383562,0.00684931506849315,73
Geraldyn,2011,15.51,Immigrant,M,0.0129952631578947,0,38,0.0147921044776119,0,67
Geraldyn,2012,16.51,Immigrant,F,0.0145826730769231,0,52,0.020850313253012,0.00602409638554217,83
Geraldyn,2012,16.51,Immigrant,M,0.0130341,0,40,0.0159664305555556,0,72
Geraldyn,2013,17.51,Immigrant,F,0.0144232363636364,0,55,0.0195705517241379,0.00574712643678161,87
Geraldyn,2013,17.51,Immigrant,M,0.013409756097561,0,41,0.0154573289473684,0,76
Geraldyn,2014,18.51,Immigrant,F,0.0138442545454545,0,55,0.0193826741573034,0.00561797752808989,89
Geraldyn,2014,18.51,Immigrant,M,0.0136783783783784,0,37,0.0169472602739726,0,73
Geraldyn,2015,19.51,Immigrant,F,0.0187978947368421,0,57,0.0272981290322581,0.010752688172043,93
Geraldyn,2015,19.51,Immigrant,M,0.0138339047619048,0,42,0.0173834868421053,0,76
Geraldyn,2016,20.51,Immigrant,F,0.0188364642857143,0,56,0.027429585106383,0.0106382978723404,94
Geraldyn,2016,20.51,Immigrant,M,0.0136881304347826,0,46,0.0172533924050633,0,79
Geraldyn,2017,21.51,Immigrant,F,0.0191963392857143,0,56,0.0278607826086957,0.0108695652173913,92
Geraldyn,2017,21.51,Immigrant,M,0.0143142272727273,0,44,0.0166692916666667,0,72
Geraldyn,2018,22.51,Immigrant,F,0.0189988245614035,0,57,0.0275601720430108,0.010752688172043,93
Geraldyn,2018,22.51,Immigrant,M,0.0150273695652174,0,46,0.0170801153846154,0,78
Geraldyn,2019,23.51,Immigrant,F,0.0187415593220339,0,59,0.0273454838709677,0.010752688172043,93
Geraldyn,2019,23.51,Immigrant,M,0.0147997333333333,0,45,0.0171529733333333,0,75
Geraldyn,2020,24.51,Immigrant,F,0.0191058070175439,0,57,0.0277627362637363,0.010989010989011,91
Geraldyn,2020,24.51,Immigrant,M,0.0156963617021277,0,47,0.0171480945945946,0,74
Halle,2004,18.01,Natal,F,0.0252529230769231,0.0192307692307692,26,0.0242576829268293,0.0182926829268293,41
Halle,2004,18.01,Natal,M,0.00819984615384615,0,26,0.00912726829268293,0,41
Halle,2005,19.01,Natal,F,0.0244416666666667,0.0185185185185185,27,0.0230727173913043,0.016304347826087,46
Halle,2005,19.01,Natal,M,0.00819984615384615,0,26,0.00977495652173913,0,46
Halle,2006,20.01,Natal,F,0.0237294642857143,0.0178571428571429,28,0.03140628,0.025,50
Halle,2006,20.01,Natal,M,0.00784710714285714,0,28,0.0138856862745098,0.00490196078431373,51
Halle,2007,21.01,Natal,F,0.02223728125,0.015625,32,0.0299533703703704,0.0231481481481481,54
Halle,2007,21.01,Natal,M,0.0085483,0,30,0.0138953396226415,0.00471698113207547,53
Halle,2008,22.01,Natal,F,0.0264398947368421,0.0197368421052632,38,0.0297851428571429,0.0223214285714286,56
Halle,2008,22.01,Natal,M,0.0085483,0,30,0.0136457321428571,0.00446428571428571,56
Halle,2009,23.01,Natal,F,0.023401511627907,0.0174418604651163,43,0.0268274126984127,0.0198412698412698,63
Halle,2009,23.01,Natal,M,0.0083806875,0,32,0.0134064561403509,0.0043859649122807,57
Halle,2010,24.01,Natal,F,0.0219569782608696,0.016304347826087,46,0.0257885454545455,0.0189393939393939,66
Halle,2010,24.01,Natal,M,0.00875158333333333,0,36,0.0131962881355932,0.00423728813559322,59
Halle,2011,25.01,Natal,F,0.0219736875,0.015625,48,0.025397698630137,0.0171232876712329,73
Halle,2011,25.01,Natal,M,0.00829113157894737,0,38,0.012641552238806,0.00373134328358209,67
Halle,2012,26.01,Natal,F,0.0209329230769231,0.0144230769230769,52,0.0232269156626506,0.0150602409638554,83
Halle,2012,26.01,Natal,M,0.00898365,0,40,0.0191819027777778,0.0104166666666667,72
Halle,2013,27.01,Natal,F,0.0200517272727273,0.0136363636363636,55,0.0224539885057471,0.014367816091954,87
Halle,2013,27.01,Natal,M,0.00912726829268293,0,41,0.0184284868421053,0.00986842105263158,76
Halle,2014,28.01,Natal,F,0.0200572727272727,0.0136363636363636,55,0.0221311011235955,0.0140449438202247,89
Halle,2014,28.01,Natal,M,0.00966113513513514,0,37,0.0190644520547945,0.0102739726027397,73
Halle,2015,29.01,Natal,F,0.0193221403508772,0.0131578947368421,57,0.0215648279569892,0.0134408602150538,93
Halle,2015,29.01,Natal,M,0.0103069523809524,0,42,0.0191303026315789,0.00986842105263158,76
Halle,2016,30.01,Natal,F,0.0196670892857143,0.0133928571428571,56,0.0215195638297872,0.0132978723404255,94
Halle,2016,30.01,Natal,M,0.0147725869565217,0.00543478260869565,46,0.0191594556962025,0.00949367088607595,79
Halle,2017,31.01,Natal,F,0.0200226071428571,0.0133928571428571,56,0.0218332065217391,0.0135869565217391,92
Halle,2017,31.01,Natal,M,0.0159830454545455,0.00568181818181818,44,0.0208075833333333,0.0104166666666667,72
Halle,2018,32.01,Natal,F,0.0210667543859649,0.0131578947368421,57,0.0223612043010753,0.0134408602150538,93
Halle,2018,32.01,Natal,M,0.0154746086956522,0.00543478260869565,46,0.0195672179487179,0.00961538461538462,78
Halle,2019,33.01,Natal,F,0.0207964915254237,0.0127118644067797,59,0.0173113010752688,0.00806451612903226,93
Halle,2019,33.01,Natal,M,0.0156277333333333,0.00555555555555556,45,0.0202333866666667,0.01,75
Halle,2020,34.01,Natal,F,0.0213356666666667,0.0131578947368421,57,0.0175724285714286,0.00824175824175824,91
Halle,2020,34.01,Natal,M,0.0152693829787234,0.00531914893617021,47,0.0203348378378378,0.0101351351351351,74
Harper,2004,53.01,Unknown,F,0.0138849230769231,0,26,0.0143551951219512,0,41
Harper,2004,53.01,Unknown,M,0.0147346923076923,0,26,0.0238066829268293,0.0121951219512195,41
Harper,2005,54.01,Unknown,F,0.0133711851851852,0,27,0.0145931739130435,0,46
Harper,2005,54.01,Unknown,M,0.0147346923076923,0,26,0.022605152173913,0.0108695652173913,46
Harper,2006,55.01,Unknown,F,0.0128939642857143,0,28,0.01342732,0,50
Harper,2006,55.01,Unknown,M,0.0136854285714286,0,28,0.0227919411764706,0.00980392156862745,51
Harper,2007,56.01,Unknown,F,0.013640375,0,32,0.0138301296296296,0,54
Harper,2007,56.01,Unknown,M,0.0294847666666667,0.0166666666666667,30,0.0223219433962264,0.00943396226415094,53
Harper,2008,57.01,Unknown,F,0.0139080263157895,0,38,0.0136841785714286,0,56
Harper,2008,57.01,Unknown,M,0.0294847666666667,0.0166666666666667,30,0.0219663214285714,0.00892857142857143,56
Harper,2009,58.01,Unknown,F,0.011794,0,43,0.0121383333333333,0,63
Harper,2009,58.01,Unknown,M,0.02821096875,0.015625,32,0.0216164561403509,0.0087719298245614,57
Harper,2010,59.01,Unknown,F,0.011853152173913,0,46,0.0120910606060606,0,66
Harper,2010,59.01,Unknown,M,0.0257822222222222,0.0138888888888889,36,0.0209956610169492,0.00847457627118644,59
Harper,2011,60.01,Unknown,F,0.0117053333333333,0,48,0.011303095890411,0,73
Harper,2011,60.01,Unknown,M,0.0253777894736842,0.0131578947368421,38,0.019920776119403,0.00746268656716418,67
Harper,2012,61.01,Unknown,F,0.0116209423076923,0,52,0.0109404337349398,0,83
Harper,2012,61.01,Unknown,M,0.0243324,0.0125,40,0.0188706805555556,0.00694444444444444,72
Harper,2013,62.01,Unknown,F,0.0110617818181818,0,55,0.0105791724137931,0,87
Harper,2013,62.01,Unknown,M,0.0238066829268293,0.0121951219512195,41,0.0186488815789474,0.00657894736842105,76
Harper,2014,63.01,Unknown,F,0.0109375272727273,0,55,0.0103025730337079,0,89
Harper,2014,63.01,Unknown,M,0.0245423513513514,0.0135135135135135,37,0.0188348904109589,0.00684931506849315,73
Harper,2015,64.01,Unknown,F,0.0103151929824561,0,57,0.0100032150537634,0,93
Harper,2015,64.01,Unknown,M,0.0231388095238095,0.0119047619047619,42,0.0184468026315789,0.00657894736842105,76
Harper,2016,65.01,Unknown,F,0.0104979464285714,0,56,0.00990434042553191,0,94
Harper,2016,65.01,Unknown,M,0.0237807173913043,0.0108695652173913,46,0.0184947848101266,0.00632911392405063,79
Harper,2017,66.01,Unknown,F,0.010733375,0,56,0.0101869782608696,0,92
Harper,2017,66.01,Unknown,M,0.0252438181818182,0.0113636363636364,44,0.0197103194444444,0.00694444444444444,72
Harper,2018,67.01,Unknown,F,0.0110583859649123,0,57,0.010392064516129,0,93
Harper,2018,67.01,Unknown,M,0.0249780869565217,0.0108695652173913,46,0.0185247820512821,0.00641025641025641,78
Harper,2019,68.01,Unknown,F,0.0107777627118644,0,59,0.0104512903225806,0,93
Harper,2019,68.01,Unknown,M,0.0242756222222222,0.0111111111111111,45,0.0184826666666667,0.00666666666666667,75
Harper,2020,69.01,Unknown,F,0.0109331052631579,0,57,0.0105414175824176,0,91
Harper,2020,69.01,Unknown,M,0.023383170212766,0.0106382978723404,47,0.0187323108108108,0.00675675675675676,74
Hester,2015,14.25,Immigrant,F,0.0131946315789474,0,57,0.0133958602150538,0,93
Hester,2015,14.25,Immigrant,M,0.0136758095238095,0,42,0.0112533421052632,0,76
Hester,2016,15.25,Immigrant,F,0.013430125,0,56,0.0139558617021277,0,94
Hester,2016,15.25,Immigrant,M,0.0128816086956522,0,46,0.0115353797468354,0,79
Hester,2017,16.25,Immigrant,F,0.0137434821428571,0,56,0.0137418913043478,0,92
Hester,2017,16.25,Immigrant,M,0.0137676818181818,0,44,0.0120937777777778,0,72
Hester,2018,17.25,Immigrant,F,0.0139223859649123,0,57,0.0135572043010753,0,93
Hester,2018,17.25,Immigrant,M,0.0140381304347826,0,46,0.012339358974359,0,78
Hester,2019,18.25,Immigrant,F,0.0137887288135593,0,59,0.0134199139784946,0,93
Hester,2019,18.25,Immigrant,M,0.0124875555555556,0,45,0.0114163066666667,0,75
Hester,2020,19.25,Immigrant,F,0.0137177368421053,0,57,0.0133673406593407,0,91
Hester,2020,19.25,Immigrant,M,0.012134170212766,0,47,0.0111332837837838,0,74
Ingrid,2004,13.59,Immigrant,F,0.00834788461538461,0,26,0.00793390243902439,0,41
Ingrid,2004,13.59,Immigrant,M,0.00670311538461538,0,26,0.00928536585365854,0,41
Ingrid,2005,14.59,Immigrant,F,0.00816322222222222,0,27,0.00742915217391304,0,46
Ingrid,2005,14.59,Immigrant,M,0.00670311538461538,0,26,0.00883108695652174,0,46
Ingrid,2006,15.59,Immigrant,F,0.00793107142857143,0,28,0.0077596,0,50
Ingrid,2006,15.59,Immigrant,M,0.00685796428571429,0,28,0.00851723529411765,0,51
Ingrid,2007,16.59,Immigrant,F,0.00741490625,0,32,0.00746642592592593,0,54
Ingrid,2007,16.59,Immigrant,M,0.0069212,0,30,0.00834081132075472,0,53
Ingrid,2008,17.59,Immigrant,F,0.00834073684210526,0,38,0.00768946428571429,0,56
Ingrid,2008,17.59,Immigrant,M,0.0069212,0,30,0.00823333928571429,0,56
Ingrid,2009,18.59,Immigrant,F,0.0072336511627907,0,43,0.00698507936507937,0,63
Ingrid,2009,18.59,Immigrant,M,0.00756475,0,32,0.00823243859649123,0,57
Ingrid,2010,19.59,Immigrant,F,0.00747719565217391,0,46,0.00775666666666667,0,66
Ingrid,2010,19.59,Immigrant,M,0.00890727777777778,0,36,0.0164090508474576,0.00847457627118644,59
Ingrid,2011,20.59,Immigrant,F,0.007245625,0,48,0.00801550684931507,0,73
Ingrid,2011,20.59,Immigrant,M,0.00875968421052632,0,38,0.0155703582089552,0.00746268656716418,67
Ingrid,2012,21.59,Immigrant,F,0.00756955769230769,0,52,0.00778103614457831,0,83
Ingrid,2012,21.59,Immigrant,M,0.0094246,0,40,0.0146930833333333,0.00694444444444444,72
Ingrid,2013,22.59,Immigrant,F,0.00796616363636364,0,55,0.00783216091954023,0,87
Ingrid,2013,22.59,Immigrant,M,0.00928536585365854,0,41,0.0141974078947368,0.00657894736842105,76
Ingrid,2014,23.59,Immigrant,F,0.0080504,0,55,0.00804559550561798,0,89
Ingrid,2014,23.59,Immigrant,M,0.0100328378378378,0,37,0.0146512054794521,0.00684931506849315,73
Ingrid,2015,24.59,Immigrant,F,0.00828668421052632,0,57,0.0135082795698925,0.00537634408602151,93
Ingrid,2015,24.59,Immigrant,M,0.00944630952380952,0,42,0.0143778289473684,0.00657894736842105,76
Ingrid,2016,25.59,Immigrant,F,0.00827757142857143,0,56,0.0135693191489362,0.00531914893617021,94
Ingrid,2016,25.59,Immigrant,M,0.00874021739130435,0,46,0.0138113164556962,0.00632911392405063,79
Ingrid,2017,26.59,Immigrant,F,0.00831276785714286,0,56,0.0139916847826087,0.00543478260869565,92
Ingrid,2017,26.59,Immigrant,M,0.00871240909090909,0,44,0.0147866388888889,0.00694444444444444,72
Ingrid,2018,27.59,Immigrant,F,0.00840785964912281,0,57,0.0136593548387097,0.00537634408602151,93
Ingrid,2018,27.59,Immigrant,M,0.00778958695652174,0,46,0.0139182948717949,0.00641025641025641,78
Ingrid,2019,28.59,Immigrant,F,0.00916283050847458,0,59,0.014172247311828,0.00537634408602151,93
Ingrid,2019,28.59,Immigrant,M,0.00809651111111111,0,45,0.0143713333333333,0.00666666666666667,75
Ingrid,2020,29.59,Immigrant,F,0.00899928070175439,0,57,0.0141799010989011,0.00549450549450549,91
Ingrid,2020,29.59,Immigrant,M,0.0183665531914894,0.0106382978723404,47,0.0143917837837838,0.00675675675675676,74
Jackie,2012,14.01,Immigrant,F,0.0115733846153846,0,52,0.0110616987951807,0,83
Jackie,2012,14.01,Immigrant,M,0.007876,0,40,0.00642216666666667,0,72
Jackie,2013,15.01,Immigrant,F,0.0123387272727273,0,55,0.0114356896551724,0,87
Jackie,2013,15.01,Immigrant,M,0.00768451219512195,0,41,0.00680247368421053,0,76
Jackie,2014,16.01,Immigrant,F,0.0126038727272727,0,55,0.0116687415730337,0,89
Jackie,2014,16.01,Immigrant,M,0.00797940540540541,0,37,0.00704965753424657,0,73
Jackie,2015,17.01,Immigrant,F,0.0127882456140351,0,57,0.0118332795698925,0,93
Jackie,2015,17.01,Immigrant,M,0.00763557142857143,0,42,0.00686342105263158,0,76
Jackie,2016,18.01,Immigrant,F,0.0128124107142857,0,56,0.012641085106383,0,94
Jackie,2016,18.01,Immigrant,M,0.00688545652173913,0,46,0.00717250632911392,0,79
Jackie,2017,19.01,Immigrant,F,0.0127748928571429,0,56,0.0129705543478261,0,92
Jackie,2017,19.01,Immigrant,M,0.00605127272727273,0,44,0.00679695833333333,0,72
Jackie,2018,20.01,Immigrant,F,0.0123399122807018,0,57,0.0126229032258065,0,93
Jackie,2018,20.01,Immigrant,M,0.0054684347826087,0,46,0.00713579487179487,0,78
Jackie,2019,21.01,Immigrant,F,0.011943406779661,0,59,0.0122129677419355,0,93
Jackie,2019,21.01,Immigrant,M,0.0055882,0,45,0.00726968,0,75
Jackie,2020,22.01,Immigrant,F,0.0117990701754386,0,57,0.0121284835164835,0,91
Jackie,2020,22.01,Immigrant,M,0.00571551063829787,0,47,0.00667528378378378,0,74
Jane,2011,42.01,Immigrant,F,0.013360625,0,48,0.013034602739726,0,73
Jane,2011,42.01,Immigrant,M,0.0126679473684211,0,38,0.0134066119402985,0,67
Jane,2012,43.01,Immigrant,F,0.0131014038461538,0,52,0.0128685662650602,0,83
Jane,2012,43.01,Immigrant,M,0.0123929,0,40,0.0135876666666667,0,72
Jane,2013,44.01,Immigrant,F,0.0131070363636364,0,55,0.012675724137931,0,87
Jane,2013,44.01,Immigrant,M,0.0121830731707317,0,41,0.0134152894736842,0,76
Jane,2014,45.01,Immigrant,F,0.0130486181818182,0,55,0.0130816966292135,0,89
Jane,2014,45.01,Immigrant,M,0.0118897027027027,0,37,0.013196698630137,0,73
Jane,2015,46.01,Immigrant,F,0.0127050877192982,0,57,0.0126685053763441,0,93
Jane,2015,46.01,Immigrant,M,0.0124997142857143,0,42,0.0136162631578947,0,76
Jane,2016,47.01,Immigrant,F,0.0128344464285714,0,56,0.0129094042553191,0,94
Jane,2016,47.01,Immigrant,M,0.0127154130434783,0,46,0.0135595189873418,0,79
Jane,2017,48.01,Immigrant,F,0.0121918214285714,0,56,0.0127664565217391,0,92
Jane,2017,48.01,Immigrant,M,0.0141429090909091,0,44,0.0143721944444444,0,72
Jane,2018,49.01,Immigrant,F,0.013157350877193,0,57,0.0130185053763441,0,93
Jane,2018,49.01,Immigrant,M,0.0148537391304348,0,46,0.0142219487179487,0,78
Jane,2019,50.01,Immigrant,F,0.0130026271186441,0,59,0.0132001505376344,0,93
Jane,2019,50.01,Immigrant,M,0.0147372444444444,0,45,0.01451428,0,75
Jane,2020,51.01,Immigrant,F,0.0131360526315789,0,57,0.0132880659340659,0,91
Jane,2020,51.01,Immigrant,M,0.014160829787234,0,47,0.0146055675675676,0,74
Jolie,2004,20.01,Natal,F,0.00826907692307692,0,26,0.00948868292682927,0,41
Jolie,2004,20.01,Natal,M,0.00947188461538461,0,26,0.0155214634146341,0,41
Jolie,2005,21.01,Natal,F,0.00863303703703704,0,27,0.0259979782608696,0.0108695652173913,46
Jolie,2005,21.01,Natal,M,0.00947188461538461,0,26,0.014930347826087,0,46
Jolie,2006,22.01,Natal,F,0.00839710714285714,0,28,0.02424342,0.01,50
Jolie,2006,22.01,Natal,M,0.01029075,0,28,0.0153006666666667,0,51
Jolie,2007,23.01,Natal,F,0.0089606875,0,32,0.0234035925925926,0.00925925925925926,54
Jolie,2007,23.01,Natal,M,0.00970623333333333,0,30,0.015605,0,53
Jolie,2008,24.01,Natal,F,0.00906536842105263,0,38,0.022746875,0.00892857142857143,56
Jolie,2008,24.01,Natal,M,0.00970623333333333,0,30,0.0148941428571429,0,56
Jolie,2009,25.01,Natal,F,0.00842502325581395,0,43,0.0213075555555556,0.00793650793650794,63
Jolie,2009,25.01,Natal,M,0.0094903125,0,32,0.0146332631578947,0,57
Jolie,2010,26.01,Natal,F,0.00851628260869565,0,46,0.0207595909090909,0.00757575757575758,66
Jolie,2010,26.01,Natal,M,0.0166258333333333,0,36,0.0142212542372881,0,59
Jolie,2011,27.01,Natal,F,0.00896958333333333,0,48,0.0203567123287671,0.00684931506849315,73
Jolie,2011,27.01,Natal,M,0.0164042105263158,0,38,0.024512447761194,0.00746268656716418,67
Jolie,2012,28.01,Natal,F,0.00864559615384615,0,52,0.0190156506024096,0.00602409638554217,83
Jolie,2012,28.01,Natal,M,0.01586045,0,40,0.023310625,0.00694444444444444,72
Jolie,2013,29.01,Natal,F,0.0103544727272727,0,55,0.0206616551724138,0.00574712643678161,87
Jolie,2013,29.01,Natal,M,0.0155214634146341,0,41,0.0224730921052632,0.00657894736842105,76
Jolie,2014,30.01,Natal,F,0.0103495636363636,0,55,0.0208409775280899,0.00561797752808989,89
Jolie,2014,30.01,Natal,M,0.0171601621621622,0,37,0.023377,0.00684931506849315,73
Jolie,2015,31.01,Natal,F,0.0102953684210526,0,57,0.0216605053763441,0.00537634408602151,93
Jolie,2015,31.01,Natal,M,0.0163176666666667,0,42,0.0229351447368421,0.00657894736842105,76
Jolie,2016,32.01,Natal,F,0.0104257142857143,0,56,0.017036670212766,0,94
Jolie,2016,32.01,Natal,M,0.016932152173913,0,46,0.0224505696202532,0.00632911392405063,79
Jolie,2017,33.01,Natal,F,0.0147949821428571,0,56,0.0216766195652174,0.00543478260869565,92
Jolie,2017,33.01,Natal,M,0.018471,0,44,0.0239419861111111,0.00694444444444444,72
Jolie,2018,34.01,Natal,F,0.0165691578947368,0,57,0.022759064516129,0.00537634408602151,93
Jolie,2018,34.01,Natal,M,0.0178192826086957,0,46,0.0229791538461538,0.00641025641025641,78
Jolie,2019,35.01,Natal,F,0.016302593220339,0,59,0.0227951182795699,0.00537634408602151,93
Jolie,2019,35.01,Natal,M,0.0171552444444444,0,45,0.0232550933333333,0.00666666666666667,75
Jolie,2020,36.01,Natal,F,0.0160578596491228,0,57,0.0227845164835165,0.00549450549450549,91
Jolie,2020,36.01,Natal,M,0.0165307234042553,0,47,0.0233873513513514,0.00675675675675676,74
Judith,2009,55.01,Immigrant,F,0.013453488372093,0,43,0.014912746031746,0,63
Judith,2009,55.01,Immigrant,M,0.015624125,0,32,0.0193423859649123,0,57
Judith,2010,56.01,Immigrant,F,0.013594347826087,0,46,0.0146062424242424,0,66
Judith,2010,56.01,Immigrant,M,0.0179911944444444,0,36,0.0187089491525424,0,59
Judith,2011,57.01,Immigrant,F,0.0136304166666667,0,48,0.0140862191780822,0,73
Judith,2011,57.01,Immigrant,M,0.0199121842105263,0,38,0.0185657611940299,0,67
Judith,2012,58.01,Immigrant,F,0.0140150384615385,0,52,0.0138081325301205,0,83
Judith,2012,58.01,Immigrant,M,0.021504725,0,40,0.0186162083333333,0,72
Judith,2013,59.01,Immigrant,F,0.0137494,0,55,0.0140977701149425,0,87
Judith,2013,59.01,Immigrant,M,0.0219435365853659,0,41,0.0185015526315789,0,76
Julianne,2004,27.01,Unknown,F,0.0316834615384615,0.0192307692307692,26,0.0278844390243902,0.0121951219512195,41
Julianne,2004,27.01,Unknown,M,0.0342511538461538,0,26,0.0377354390243902,0.0121951219512195,41
Julianne,2005,28.01,Unknown,F,0.0314258148148148,0.0185185185185185,27,0.0283706304347826,0.0108695652173913,46
Julianne,2005,28.01,Unknown,M,0.0342511538461538,0,26,0.0341095217391304,0.0108695652173913,46
Julianne,2006,29.01,Unknown,F,0.0303547857142857,0.0178571428571429,28,0.02799144,0.01,50
Julianne,2006,29.01,Unknown,M,0.0318480714285714,0,28,0.0338639803921569,0.00980392156862745,51
Julianne,2007,30.01,Unknown,F,0.02723396875,0.015625,32,0.0263171296296296,0.00925925925925926,54
Julianne,2007,30.01,Unknown,M,0.0297860666666667,0,30,0.0338087169811321,0.00943396226415094,53
Julianne,2008,31.01,Unknown,F,0.0236243947368421,0.0131578947368421,38,0.0264281428571429,0.00892857142857143,56
Julianne,2008,31.01,Unknown,M,0.0297860666666667,0,30,0.0368648571428571,0.0133928571428571,56
Julianne,2009,32.01,Unknown,F,0.0210555813953488,0.0116279069767442,43,0.0238528095238095,0.00793650793650794,63
Julianne,2009,32.01,Unknown,M,0.0282635625,0,32,0.0362184385964912,0.0131578947368421,57
Julianne,2010,33.01,Unknown,F,0.0203598043478261,0.0108695652173913,46,0.0306433181818182,0.0151515151515152,66
Julianne,2010,33.01,Unknown,M,0.0262556388888889,0,36,0.035215813559322,0.0127118644067797,59
Julianne,2011,34.01,Unknown,F,0.0196444166666667,0.0104166666666667,48,0.0285393287671233,0.0136986301369863,73
Julianne,2011,34.01,Unknown,M,0.0251187631578947,0,38,0.0334556567164179,0.0111940298507463,67
Julianne,2012,35.01,Unknown,F,0.0194429423076923,0.00961538461538462,52,0.0286399518072289,0.0120481927710843,83
Julianne,2012,35.01,Unknown,M,0.026419625,0,40,0.0316083611111111,0.0104166666666667,72
Julianne,2013,36.01,Unknown,F,0.0197321090909091,0.00909090909090909,55,0.0270302068965517,0.0114942528735632,87
Julianne,2013,36.01,Unknown,M,0.0377354390243902,0.0121951219512195,41,0.0339624868421053,0.00986842105263158,76
Julianne,2014,37.01,Unknown,F,0.0230287272727273,0.00909090909090909,55,0.0271284831460674,0.0112359550561798,89
Julianne,2014,37.01,Unknown,M,0.0314105135135135,0.0135135135135135,37,0.0303252191780822,0.0102739726027397,73
Julianne,2015,38.01,Unknown,F,0.0217141578947368,0.0087719298245614,57,0.0263327634408602,0.010752688172043,93
Julianne,2015,38.01,Unknown,M,0.0281922380952381,0.0119047619047619,42,0.0308507894736842,0.0131578947368421,76
Julianne,2016,39.01,Unknown,F,0.022101625,0.00892857142857143,56,0.0264665319148936,0.0106382978723404,94
Julianne,2016,39.01,Unknown,M,0.0291361956521739,0.0108695652173913,46,0.0316003670886076,0.0126582278481013,79
Julianne,2017,40.01,Unknown,F,0.02431725,0.00892857142857143,56,0.02684875,0.0108695652173913,92
Julianne,2017,40.01,Unknown,M,0.02840175,0.0113636363636364,44,0.0309674861111111,0.0138888888888889,72
Julianne,2018,41.01,Unknown,F,0.0256195614035088,0.0087719298245614,57,0.026749311827957,0.010752688172043,93
Julianne,2018,41.01,Unknown,M,0.0308810652173913,0.016304347826087,46,0.0282405641025641,0.0128205128205128,78
Julianne,2019,42.01,Unknown,F,0.0249457288135593,0.00847457627118644,59,0.0267427096774194,0.010752688172043,93
Julianne,2019,42.01,Unknown,M,0.0315441777777778,0.0166666666666667,45,0.0290740133333333,0.0133333333333333,75
Julianne,2020,43.01,Unknown,F,0.0255400175438596,0.0087719298245614,57,0.0271544505494506,0.010989010989011,91
Julianne,2020,43.01,Unknown,M,0.0304844680851064,0.0159574468085106,47,0.0292502567567568,0.0135135135135135,74
Khutulun,2014,13.55,Immigrant,F,0.0102121481481481,0,54,0.0101294431818182,0,88
Khutulun,2014,13.55,Immigrant,M,0.00680789189189189,0,37,0.00700802777777778,0,72
Khutulun,2015,14.55,Immigrant,F,0.010541350877193,0,57,0.0102283655913978,0,93
Khutulun,2015,14.55,Immigrant,M,0.00651369047619048,0,42,0.00665761842105263,0,76
Khutulun,2016,15.55,Immigrant,F,0.0106724107142857,0,56,0.0104335106382979,0,94
Khutulun,2016,15.55,Immigrant,M,0.00635832608695652,0,46,0.00747005063291139,0,79
Khutulun,2017,16.55,Immigrant,F,0.009978,0,56,0.00980341304347826,0,92
Khutulun,2017,16.55,Immigrant,M,0.00689872727272727,0,44,0.007637875,0,72
Khutulun,2018,17.55,Immigrant,F,0.0101451929824561,0,57,0.00979381720430108,0,93
Khutulun,2018,17.55,Immigrant,M,0.00680573913043478,0,46,0.00741402564102564,0,78
Khutulun,2019,18.55,Immigrant,F,0.00980561016949153,0,59,0.00979381720430108,0,93
Khutulun,2019,18.55,Immigrant,M,0.00680653333333333,0,45,0.00725117333333333,0,75
Khutulun,2020,19.55,Immigrant,F,0.0100808070175439,0,57,0.00996593406593407,0,91
Khutulun,2020,19.55,Immigrant,M,0.00719170212765957,0,47,0.00726025675675676,0,74
Kidman,2004,28.01,Unknown,F,0.0310378076923077,0.0192307692307692,26,0.0385287073170732,0.0121951219512195,41
Kidman,2004,28.01,Unknown,M,0.0361053076923077,0,26,0.0391545853658537,0.0121951219512195,41
Kidman,2005,29.01,Unknown,F,0.0300875925925926,0.0185185185185185,27,0.0355724347826087,0.0108695652173913,46
Kidman,2005,29.01,Unknown,M,0.0361053076923077,0,26,0.0467691739130435,0.0217391304347826,46
Kidman,2006,30.01,Unknown,F,0.0295540357142857,0.0178571428571429,28,0.03999468,0.015,50
Kidman,2006,30.01,Unknown,M,0.0349963928571429,0,28,0.0441135294117647,0.0196078431372549,51
Kidman,2007,31.01,Unknown,F,0.030722625,0.015625,32,0.0399137962962963,0.0138888888888889,54
Kidman,2007,31.01,Unknown,M,0.0327807666666667,0,30,0.0430438867924528,0.0188679245283019,53
Kidman,2008,32.01,Unknown,F,0.0345568421052632,0.0131578947368421,38,0.0391804642857143,0.0133928571428571,56
Kidman,2008,32.01,Unknown,M,0.0327807666666667,0,30,0.0418782321428571,0.0178571428571429,56
Kidman,2009,33.01,Unknown,F,0.0290603720930233,0.0116279069767442,43,0.034112253968254,0.0119047619047619,63
